model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
sentence-transformers/LaBSE,ar,0,NQM,raw,0,0.5379853248596191,0.5126055766425006,0.3684210526315789
sentence-transformers/LaBSE,ar,0,NQM,remove_sign,1,0.5382816471336331,0.5135382218351551,0.3684210526315789
sentence-transformers/LaBSE,ar,0,NQM,remove_triple_label,4,0.5615199579134341,0.49846762334811406,0.3684210526315789
sentence-transformers/LaBSE,ar,0,NQM,remove_endpoint_position,6,0.5281557358730364,0.507750584232219,0.3684210526315789
sentence-transformers/LaBSE,ar,0,NQM,remove_triple_plus_position_plus_sign,11,0.5434322441882479,0.48489186651372507,0.3684210526315789
sentence-transformers/LaBSE,ar,0,NQT,raw,0,0.5595348477363586,0.612268239923244,0.3684210526315789
sentence-transformers/LaBSE,ar,0,NQT,remove_sign,1,0.5594531927186228,0.6124677862437791,0.5789473684210527
sentence-transformers/LaBSE,ar,0,NQT,remove_triple_label,4,0.6064274877624198,0.6075881755235932,0.3684210526315789
sentence-transformers/LaBSE,ar,0,NQT,remove_endpoint_position,6,0.5574982651210014,0.6128164881610793,0.5789473684210527
sentence-transformers/LaBSE,ar,0,NQT,remove_triple_plus_position_plus_sign,11,0.6026176699417418,0.6030124625214797,0.5789473684210527
sentence-transformers/LaBSE,ar,0,NMT,raw,0,0.5457767844200134,0.6484611821510283,0.3684210526315789
sentence-transformers/LaBSE,ar,0,NMT,remove_sign,1,0.5470720459655121,0.6487874081673456,0.15789473684210525
sentence-transformers/LaBSE,ar,0,NMT,remove_triple_label,4,0.5642525783316008,0.650449955054029,0.2631578947368421
sentence-transformers/LaBSE,ar,0,NMT,remove_endpoint_position,6,0.5485201269016302,0.6476955129392971,0.3684210526315789
sentence-transformers/LaBSE,ar,0,NMT,remove_triple_plus_position_plus_sign,11,0.5576964721451616,0.6494877486993411,0.3684210526315789
sentence-transformers/LaBSE,ar,0,QMT,raw,0,0.41305091977119446,0.5119871275808626,0.3684210526315789
sentence-transformers/LaBSE,ar,0,QMT,remove_sign,1,0.4129362490279254,0.5116759807173829,0.5789473684210527
sentence-transformers/LaBSE,ar,0,QMT,remove_triple_label,4,0.44984262151418253,0.51132379092614,0.5789473684210527
sentence-transformers/LaBSE,ar,0,QMT,remove_endpoint_position,6,0.42100863265568594,0.525412943286848,0.47368421052631576
sentence-transformers/LaBSE,ar,0,QMT,remove_triple_plus_position_plus_sign,11,0.46781281948686493,0.5265297114642513,0.5789473684210527
sentence-transformers/LaBSE,ar,1,NQM,raw,0,0.5546929240226746,0.5805330741610516,0.3684210526315789
sentence-transformers/LaBSE,ar,1,NQM,remove_sign,1,0.5553576058201309,0.5830749265878542,0.3684210526315789
sentence-transformers/LaBSE,ar,1,NQM,remove_triple_label,4,0.5835131311275563,0.575194253596562,0.3684210526315789
sentence-transformers/LaBSE,ar,1,NQM,remove_endpoint_position,6,0.550694243167556,0.5836270074426874,0.05263157894736842
sentence-transformers/LaBSE,ar,1,NQM,remove_triple_plus_position_plus_sign,11,0.5924852609620046,0.580520316560914,0.3684210526315789
sentence-transformers/LaBSE,ar,1,NQT,raw,0,0.3501846194267273,0.5363282214142031,0.5789473684210527
sentence-transformers/LaBSE,ar,1,NQT,remove_sign,1,0.3507204272395298,0.5371095409515452,0.5789473684210527
sentence-transformers/LaBSE,ar,1,NQT,remove_triple_label,4,0.3650672655785868,0.5256197141739265,0.5789473684210527
sentence-transformers/LaBSE,ar,1,NQT,remove_endpoint_position,6,0.3530458222666627,0.5432219818779013,0.5789473684210527
sentence-transformers/LaBSE,ar,1,NQT,remove_triple_plus_position_plus_sign,11,0.3763752698866179,0.5318856303454319,0.5789473684210527
sentence-transformers/LaBSE,ar,1,NMT,raw,0,0.34449830651283264,0.6018724024772267,0.2631578947368421
sentence-transformers/LaBSE,ar,1,NMT,remove_sign,1,0.34493705423334414,0.604042981874274,0.3684210526315789
sentence-transformers/LaBSE,ar,1,NMT,remove_triple_label,4,0.35297607574529094,0.6003877372512505,0.3684210526315789
sentence-transformers/LaBSE,ar,1,NMT,remove_endpoint_position,6,0.3412652301304628,0.5977208915626873,0.05263157894736842
sentence-transformers/LaBSE,ar,1,NMT,remove_triple_plus_position_plus_sign,11,0.34940142777700506,0.6003484616490318,0.3684210526315789
sentence-transformers/LaBSE,ar,1,QMT,raw,0,0.4171651601791382,0.5615379202072984,0.3684210526315789
sentence-transformers/LaBSE,ar,1,QMT,remove_sign,1,0.4161962344043897,0.5607647251331459,0.47368421052631576
sentence-transformers/LaBSE,ar,1,QMT,remove_triple_label,4,0.4496943746012287,0.5632877700613009,0.5789473684210527
