model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,givens_spectral_matched_null_mean,givens_spectral_matched_null_std,empirical_p_below_givens_spectral_matched_null,coef_N,coef_Q,coef_M,coef_T
sentence-transformers/LaBSE,100.0,en,linear,NQ_minus_QN,4,2.0113859000262115,0.9136319055097624,0.9987174019325922,0.0012051438509947012,0.0033222591362126247,-0.24081453609862527,0.23227274206548235,0.0530191479647224,-0.03091031776598578
sentence-transformers/LaBSE,100.0,en,linear,NM_minus_MN,4,1.2710366016535437,0.9467627504213489,0.9993288651660434,0.0005341763552395311,0.0033222591362126247,-0.18504170632420255,0.025567219057716778,0.09324296112640376,0.07493424785712903
sentence-transformers/LaBSE,100.0,en,linear,NT_minus_TN,4,1.5131959277527047,0.903465915232667,0.9993319427563051,0.00047585572363609095,0.0033222591362126247,-0.28629557861595223,0.004606841427279212,0.0621811786059082,0.21023070522635792
sentence-transformers/LaBSE,100.0,en,linear,QM_minus_MQ,4,1.8163828626724532,0.9048342716333841,0.9987850746132724,0.0010756886430797177,0.0033222591362126247,0.08306128338862909,-0.24042242900083083,0.055486207609186156,0.09573526484604
sentence-transformers/LaBSE,100.0,en,linear,QT_minus_TQ,4,2.018161961671207,0.9110469490699092,0.9988322691078361,0.0009805464136177675,0.0033222591362126247,0.1252941142443587,-0.2601030436903356,0.009027052524604244,0.10442961737274874
sentence-transformers/LaBSE,100.0,en,linear,MT_minus_TM,4,1.1391284686453094,0.976780573492588,0.999399651238345,0.0004207638102191659,0.0033222591362126247,0.03436580167825975,-0.010950624277569779,-0.1032181459301146,0.0686056883675084
sentence-transformers/LaBSE,100.0,en,affine,NQ_minus_QN,4,1.9860817248579417,0.8848166501998691,0.998721328933165,0.0011793945334409993,0.0033222591362126247,-0.27993142059457354,0.2893531399386908,0.03581432622240871,-0.021883370829740643
sentence-transformers/LaBSE,100.0,en,affine,NM_minus_MN,4,1.320412115108388,0.929907684767063,0.9993490538512655,0.0004916908744593952,0.0033222591362126247,-0.2306399962910266,0.00865023895788919,0.11286706168218331,0.11471477537755234
sentence-transformers/LaBSE,100.0,en,affine,NT_minus_TN,4,1.4983638661131586,0.9005889173707433,0.9993619340373641,0.0004374849689270788,0.0033222591362126247,-0.2983804622805431,-0.00850398447448139,0.05434733938862351,0.2443344810671014
sentence-transformers/LaBSE,100.0,en,affine,QM_minus_MQ,4,1.7249943871273863,0.8753157962422341,0.9989471660567555,0.0009170005254717435,0.0033222591362126247,0.04929334147125371,-0.28041001567576307,0.08588181174913515,0.13055950612568726
sentence-transformers/LaBSE,100.0,en,affine,QT_minus_TQ,4,1.884798614661986,0.9126497720791678,0.9988523527350434,0.0010503406968065737,0.0033222591362126247,0.07974954737028807,-0.2628013991997915,0.014311916422069327,0.1466492772837109
sentence-transformers/LaBSE,100.0,en,affine,MT_minus_TM,4,1.1401599758226213,0.9758957961891463,0.9993901120526387,0.0004566624797695714,0.0033222591362126247,0.013296092507381318,-0.017562061051020067,-0.1008534630680333,0.09473341585646684
sentence-transformers/LaBSE,100.0,es,linear,NQ_minus_QN,4,1.8860378735195937,0.9229990402117553,0.9988629408944208,0.0010162717938922696,0.0033222591362126247,-0.24266706788081496,0.20751077171142915,0.08829933463890659,-0.05708208291711152
sentence-transformers/LaBSE,100.0,es,linear,NM_minus_MN,4,1.258978452164298,0.9323926094755404,0.9993264399008882,0.0005225190177454979,0.0033222591362126247,-0.20470095698024804,0.02632506360433194,0.13582357312592241,0.04674084649942767
sentence-transformers/LaBSE,100.0,es,linear,NT_minus_TN,4,1.5167525624370004,0.8836292939260514,0.9993142304724493,0.0005659740026422956,0.0033222591362126247,-0.3120715255496563,-0.02848164450575774,0.07568348050529529,0.25209233845886686
sentence-transformers/LaBSE,100.0,es,linear,QM_minus_MQ,4,1.7877435650243154,0.915172699085358,0.9989475354975644,0.0009360155381701759,0.0033222591362126247,0.07753247980781618,-0.23668745021666948,0.07786077400371749,0.07592956389086872
sentence-transformers/LaBSE,100.0,es,linear,QT_minus_TQ,4,2.110658553811533,0.8791025300570223,0.998899148209836,0.000968299909343929,0.0033222591362126247,0.11240631571536137,-0.3320813445351092,-0.007078688003701879,0.20538149344601198
sentence-transformers/LaBSE,100.0,es,linear,MT_minus_TM,4,1.1148331139598702,0.9781730775763898,0.9993753431517711,0.00046873113284541464,0.0033222591362126247,0.01949603935627286,-0.017920110622983734,-0.09011451060551016,0.08403043076882963
sentence-transformers/LaBSE,100.0,es,affine,NQ_minus_QN,4,1.81206124615638,0.8741754121205241,0.9990117558830167,0.0008655171712068898,0.0033222591362126247,-0.30347646649459703,0.2922306349375773,0.07615849609748486,-0.057332377529651805
sentence-transformers/LaBSE,100.0,es,affine,NM_minus_MN,4,1.3130410437072264,0.926794375753733,0.9993569827696764,0.00047236264260208384,0.0033222591362126247,-0.23797772961343758,0.014154279999042702,0.14881838876981796,0.07579698974617842
sentence-transformers/LaBSE,100.0,es,affine,NT_minus_TN,4,1.4534312051954081,0.8868849160546031,0.999301423631534,0.000510792995752266,0.0033222591362126247,-0.3102865561756596,-0.03381117627853347,0.051687453130229585,0.27907807190111406
sentence-transformers/LaBSE,100.0,es,affine,QM_minus_MQ,4,1.7074628742852027,0.9035484550505908,0.9991247815695549,0.0007593921865891976,0.0033222591362126247,0.04839647570019036,-0.26448408905270465,0.10686025872926525,0.09578102098564334
sentence-transformers/LaBSE,100.0,es,affine,QT_minus_TQ,4,1.9329496126223848,0.887483762524008,0.9990932501292525,0.0007509752540398431,0.0033222591362126247,0.04866094530958342,-0.31333145810593405,-0.030711609903450964,0.27345838366294484
sentence-transformers/LaBSE,100.0,es,affine,MT_minus_TM,4,1.1358462049031706,0.9733552261940436,0.9993923585397908,0.0004474198539203401,0.0033222591362126247,-6.823883778044473e-05,-0.021665894409659436,-0.09663765981070993,0.11260871947134397
sentence-transformers/LaBSE,100.0,fr,linear,NQ_minus_QN,4,1.6850821714778752,0.93442812094098,0.9991217800174259,0.0007434418361667375,0.0033222591362126247,-0.1040575547854149,0.21661669148655005,-0.013252437046854497,-0.08510111959842477
sentence-transformers/LaBSE,100.0,fr,linear,NM_minus_MN,4,1.1248580472112224,0.9630011494959281,0.9993562017178478,0.00044874294314052696,0.0033222591362126247,-0.13681259209158514,-0.006346222950911737,0.10548120541256224,0.04106636993021808
sentence-transformers/LaBSE,100.0,fr,linear,NT_minus_TN,4,1.1932571991900485,0.9538877927213532,0.9994076722162201,0.00044732716261532786,0.0033222591362126247,-0.17619309521429163,0.008444703445760884,0.021219899963892522,0.14622688665121503
sentence-transformers/LaBSE,100.0,fr,linear,QM_minus_MQ,4,1.5109023569907543,0.9458488759966355,0.9991958425039487,0.0006369092130749134,0.0033222591362126247,0.013718709009801868,-0.16794196449237894,0.08216602679608535,0.06506046307242053
sentence-transformers/LaBSE,100.0,fr,linear,QT_minus_TQ,4,1.7692207446736365,0.9583016434161414,0.9991759466748522,0.0005680201393477781,0.0033222591362126247,0.07142924751115501,-0.1801762911207525,0.010144364094198373,0.0945758049555868
sentence-transformers/LaBSE,100.0,fr,linear,MT_minus_TM,4,1.1154193142735136,0.9735225372705644,0.9994181125275001,0.0004028014136496518,0.0033222591362126247,0.03252057186700134,-0.009764227904113087,-0.11053025564234803,0.08329824997184675
sentence-transformers/LaBSE,100.0,fr,affine,NQ_minus_QN,4,1.6097341093159714,0.9233515621136279,0.9992080152944194,0.000627196695495534,0.0033222591362126247,-0.13931524932300418,0.24842663446672095,-0.010746465856909465,-0.07794831539506651
sentence-transformers/LaBSE,100.0,fr,affine,NM_minus_MN,4,1.1505653161482972,0.956091194765562,0.9994039866022824,0.00045125426001773586,0.0033222591362126247,-0.15798038316973,-0.018691264636570074,0.12229089606210763,0.056560990309926486
sentence-transformers/LaBSE,100.0,fr,affine,NT_minus_TN,4,1.1752821673504543,0.944907286881261,0.9993605096732445,0.0004788633093658382,0.0033222591362126247,-0.18599113050913246,-0.01073933307025142,0.006567466625299115,0.1881150646437463
sentence-transformers/LaBSE,100.0,fr,affine,QM_minus_MQ,4,1.4478893540293738,0.9356759230116187,0.9992558404875278,0.0005907715505004625,0.0033222591362126247,-0.010947773733253938,-0.1868222561631027,0.11207022063904058,0.07426972685342817
sentence-transformers/LaBSE,100.0,fr,affine,QT_minus_TQ,4,1.6381901072542984,0.9481402611151808,0.999177950465328,0.0006754586252330188,0.0033222591362126247,0.02863416685117563,-0.19281701019200784,-0.015802015542315678,0.17168718012739667
sentence-transformers/LaBSE,100.0,fr,affine,MT_minus_TM,4,1.1179166133779175,0.9742524437908854,0.9994287553997526,0.0004401070213158896,0.0033222591362126247,0.01284377824774429,-0.01605527806422663,-0.10559510621499733,0.1047524686547112
sentence-transformers/LaBSE,100.0,de,linear,NQ_minus_QN,4,2.111006381048445,0.8877445172933927,0.9988397243282168,0.001018882808910277,0.0033222591362126247,-0.25477339150554384,0.2805212670568442,0.05230778037849062,-0.0688261828052549
sentence-transformers/LaBSE,100.0,de,linear,NM_minus_MN,4,1.2133424910741502,0.9489436663234785,0.9993952772839043,0.0004227043213257722,0.0033222591362126247,-0.1753928803822947,0.022802911525527228,0.12651817482665678,0.03225970093704664
