model,language,template_id,pair,relative_commutator_norm,commutator_norm,cosine_ab_ba,noncommutativity
bert-base-multilingual-cased,en,0,NQ_vs_QN,0.6808050870895386,5.418291091918945,0.7686939239501953,0.2313060760498047
bert-base-multilingual-cased,en,0,NM_vs_MN,0.4478923976421356,2.7459781169891357,0.8998050689697266,0.10019493103027344
bert-base-multilingual-cased,en,0,NT_vs_TN,0.7579793930053711,3.9708597660064697,0.7127939462661743,0.2872060537338257
bert-base-multilingual-cased,en,0,QM_vs_MQ,0.624746561050415,4.929470062255859,0.8054086565971375,0.19459134340286255
bert-base-multilingual-cased,en,0,QT_vs_TQ,0.5706560611724854,4.327305316925049,0.8479750156402588,0.1520249843597412
bert-base-multilingual-cased,en,0,MT_vs_TM,0.7404767274856567,3.6625263690948486,0.7260342240333557,0.2739657759666443
bert-base-multilingual-cased,en,1,NQ_vs_QN,0.607560396194458,5.692303657531738,0.8166037797927856,0.18339622020721436
bert-base-multilingual-cased,en,1,NM_vs_MN,0.43585914373397827,2.4895412921905518,0.9050313830375671,0.09496861696243286
bert-base-multilingual-cased,en,1,NT_vs_TN,0.9026497602462769,4.602290153503418,0.6185649037361145,0.3814350962638855
bert-base-multilingual-cased,en,1,QM_vs_MQ,0.542216420173645,4.959933757781982,0.8549702167510986,0.14502978324890137
bert-base-multilingual-cased,en,1,QT_vs_TQ,0.4856624901294708,4.34916353225708,0.8888055682182312,0.1111944317817688
bert-base-multilingual-cased,en,1,MT_vs_TM,0.3666134774684906,2.3517661094665527,0.933014988899231,0.06698501110076904
bert-base-multilingual-cased,en,2,NQ_vs_QN,0.6811695694923401,5.961032867431641,0.768230140209198,0.231769859790802
bert-base-multilingual-cased,en,2,NM_vs_MN,0.3920089602470398,2.1991121768951416,0.9232860803604126,0.0767139196395874
bert-base-multilingual-cased,en,2,NT_vs_TN,0.9590951204299927,4.942500114440918,0.5443791151046753,0.4556208848953247
bert-base-multilingual-cased,en,2,QM_vs_MQ,0.5744377970695496,4.8710455894470215,0.8364564776420593,0.16354352235794067
bert-base-multilingual-cased,en,2,QT_vs_TQ,0.48896583914756775,4.065740585327148,0.8890060782432556,0.11099392175674438
bert-base-multilingual-cased,en,2,MT_vs_TM,0.36882084608078003,2.071985960006714,0.932274341583252,0.06772565841674805
bert-base-multilingual-cased,en,3,NQ_vs_QN,0.6928223967552185,5.869456768035889,0.7600125670433044,0.23998743295669556
bert-base-multilingual-cased,en,3,NM_vs_MN,0.4580320715904236,2.981494188308716,0.8959449529647827,0.10405504703521729
bert-base-multilingual-cased,en,3,NT_vs_TN,0.8207212090492249,4.743128776550293,0.666415810585022,0.333584189414978
bert-base-multilingual-cased,en,3,QM_vs_MQ,0.6641141176223755,5.384437084197998,0.7799683809280396,0.22003161907196045
bert-base-multilingual-cased,en,3,QT_vs_TQ,0.5118129253387451,4.144282817840576,0.8737952709197998,0.1262047290802002
bert-base-multilingual-cased,en,3,MT_vs_TM,0.48486775159835815,2.7793757915496826,0.8910386562347412,0.10896134376525879
bert-base-multilingual-cased,en,4,NQ_vs_QN,0.6725979447364807,5.821584701538086,0.7764118909835815,0.22358810901641846
bert-base-multilingual-cased,en,4,NM_vs_MN,0.5291712284088135,2.317314386367798,0.8600473403930664,0.1399526596069336
bert-base-multilingual-cased,en,4,NT_vs_TN,1.1013548374176025,4.465109825134277,0.4331700801849365,0.5668299198150635
bert-base-multilingual-cased,en,4,QM_vs_MQ,0.5698484182357788,4.600905895233154,0.843806266784668,0.15619373321533203
bert-base-multilingual-cased,en,4,QT_vs_TQ,0.448291152715683,3.7278645038604736,0.9046881198883057,0.09531188011169434
bert-base-multilingual-cased,en,4,MT_vs_TM,0.39822325110435486,2.0600502490997314,0.9217305779457092,0.07826942205429077
bert-base-multilingual-cased,en,5,NQ_vs_QN,0.705633819103241,6.283471584320068,0.7512001991271973,0.24879980087280273
bert-base-multilingual-cased,en,5,NM_vs_MN,0.36230549216270447,2.065439462661743,0.9343912601470947,0.06560873985290527
bert-base-multilingual-cased,en,5,NT_vs_TN,0.9337657690048218,4.804035663604736,0.5711497068405151,0.42885029315948486
bert-base-multilingual-cased,en,5,QM_vs_MQ,0.6145798563957214,5.302138328552246,0.8136928081512451,0.18630719184875488
bert-base-multilingual-cased,en,5,QT_vs_TQ,0.5165149569511414,4.1625566482543945,0.8688931465148926,0.13110685348510742
bert-base-multilingual-cased,en,5,MT_vs_TM,0.48379814624786377,2.6646764278411865,0.8829727172851562,0.11702728271484375
bert-base-multilingual-cased,en,6,NQ_vs_QN,0.6933565139770508,5.718788146972656,0.7622241377830505,0.23777586221694946
bert-base-multilingual-cased,en,6,NM_vs_MN,0.5943059325218201,2.6912927627563477,0.8290923237800598,0.17090767621994019
bert-base-multilingual-cased,en,6,NT_vs_TN,1.015547752380371,4.516506195068359,0.5236733555793762,0.4763266444206238
bert-base-multilingual-cased,en,6,QM_vs_MQ,0.5942939519882202,4.516502857208252,0.8287010192871094,0.17129898071289062
bert-base-multilingual-cased,en,6,QT_vs_TQ,0.515724241733551,4.047910690307617,0.8800536394119263,0.11994636058807373
bert-base-multilingual-cased,en,6,MT_vs_TM,0.660652220249176,3.448699951171875,0.7837761044502258,0.21622389554977417
bert-base-multilingual-cased,en,7,NQ_vs_QN,0.6425021886825562,5.739861965179443,0.7952508330345154,0.20474916696548462
bert-base-multilingual-cased,en,7,NM_vs_MN,0.5201405882835388,2.6579458713531494,0.8725966215133667,0.1274033784866333
bert-base-multilingual-cased,en,7,NT_vs_TN,0.8665856122970581,4.673125743865967,0.6463193893432617,0.3536806106567383
bert-base-multilingual-cased,en,7,QM_vs_MQ,0.5899112820625305,4.7097086906433105,0.8265585899353027,0.17344141006469727
bert-base-multilingual-cased,en,7,QT_vs_TQ,0.5167842507362366,4.280679702758789,0.8755989074707031,0.12440109252929688
bert-base-multilingual-cased,en,7,MT_vs_TM,0.5091838836669922,2.7224924564361572,0.8742420077323914,0.12575799226760864
bert-base-multilingual-cased,en,8,NQ_vs_QN,0.6715644001960754,5.5906805992126465,0.7821096181869507,0.21789038181304932
bert-base-multilingual-cased,en,8,NM_vs_MN,0.5812768936157227,2.763366937637329,0.8318277597427368,0.16817224025726318
bert-base-multilingual-cased,en,8,NT_vs_TN,1.0882056951522827,4.553280830383301,0.45057302713394165,0.5494269728660583
bert-base-multilingual-cased,en,8,QM_vs_MQ,0.5480368733406067,4.418134689331055,0.8547908067703247,0.1452091932296753
bert-base-multilingual-cased,en,8,QT_vs_TQ,0.48098957538604736,3.7987139225006104,0.9003018140792847,0.09969818592071533
bert-base-multilingual-cased,en,8,MT_vs_TM,0.48553815484046936,2.640974521636963,0.8832777738571167,0.1167222261428833
bert-base-multilingual-cased,en,9,NQ_vs_QN,0.559998095035553,5.6816816329956055,0.8434076309204102,0.15659236907958984
bert-base-multilingual-cased,en,9,NM_vs_MN,0.49951618909835815,2.5866360664367676,0.8753612041473389,0.12463879585266113
bert-base-multilingual-cased,en,9,NT_vs_TN,0.8579451441764832,4.534260272979736,0.6659141778945923,0.3340858221054077
bert-base-multilingual-cased,en,9,QM_vs_MQ,0.5437212586402893,5.001578330993652,0.8546732664108276,0.14532673358917236
bert-base-multilingual-cased,en,9,QT_vs_TQ,0.4587535858154297,4.517180919647217,0.8978355526924133,0.10216444730758667
bert-base-multilingual-cased,en,9,MT_vs_TM,0.44120892882347107,2.55440354347229,0.9034009575843811,0.0965990424156189
bert-base-multilingual-cased,en,10,NQ_vs_QN,0.6697259545326233,5.906823635101318,0.7763365507125854,0.22366344928741455
bert-base-multilingual-cased,en,10,NM_vs_MN,0.4528596103191376,2.091618776321411,0.8987274169921875,0.1012725830078125
bert-base-multilingual-cased,en,10,NT_vs_TN,1.0497474670410156,4.678428649902344,0.4827073812484741,0.5172926187515259
bert-base-multilingual-cased,en,10,QM_vs_MQ,0.5643622875213623,4.880253314971924,0.8421630263328552,0.15783697366714478
bert-base-multilingual-cased,en,10,QT_vs_TQ,0.4734700322151184,3.962031602859497,0.8890303373336792,0.1109696626663208
bert-base-multilingual-cased,en,10,MT_vs_TM,0.46324440836906433,2.401026964187622,0.895058274269104,0.104941725730896
bert-base-multilingual-cased,en,11,NQ_vs_QN,0.7254804372787476,5.962030410766602,0.7382097244262695,0.26179027557373047
bert-base-multilingual-cased,en,11,NM_vs_MN,0.36646154522895813,2.0156075954437256,0.934118390083313,0.06588160991668701
bert-base-multilingual-cased,en,11,NT_vs_TN,0.9031098484992981,4.626846790313721,0.6053361892700195,0.39466381072998047
bert-base-multilingual-cased,en,11,QM_vs_MQ,0.6669730544090271,5.440666198730469,0.7805203795433044,0.21947962045669556
bert-base-multilingual-cased,en,11,QT_vs_TQ,0.48342326283454895,3.6744821071624756,0.8865906000137329,0.11340939998626709
bert-base-multilingual-cased,en,11,MT_vs_TM,0.4074910879135132,2.4723100662231445,0.9192324876785278,0.08076751232147217
bert-base-multilingual-cased,en,12,NQ_vs_QN,0.6979312300682068,6.007467269897461,0.7571752071380615,0.24282479286193848
bert-base-multilingual-cased,en,12,NM_vs_MN,0.3670945465564728,1.99630868434906,0.9326378107070923,0.06736218929290771
bert-base-multilingual-cased,en,12,NT_vs_TN,0.865908145904541,4.279355049133301,0.629178524017334,0.370821475982666
bert-base-multilingual-cased,en,12,QM_vs_MQ,0.6023136377334595,4.9621901512146,0.8196549415588379,0.1803450584411621
bert-base-multilingual-cased,en,12,QT_vs_TQ,0.5446749925613403,4.2897467613220215,0.8633179068565369,0.13668209314346313
bert-base-multilingual-cased,en,12,MT_vs_TM,0.5644847750663757,2.9166605472564697,0.8406944870948792,0.15930551290512085
bert-base-multilingual-cased,en,13,NQ_vs_QN,0.6308824419975281,5.30729866027832,0.8030869960784912,0.1969130039215088
bert-base-multilingual-cased,en,13,NM_vs_MN,0.4428912103176117,2.0987236499786377,0.9023188948631287,0.09768110513687134
bert-base-multilingual-cased,en,13,NT_vs_TN,1.136487603187561,4.519515514373779,0.403114914894104,0.596885085105896
bert-base-multilingual-cased,en,13,QM_vs_MQ,0.4907083809375763,3.9817070960998535,0.8833302855491638,0.11666971445083618
bert-base-multilingual-cased,en,13,QT_vs_TQ,0.422239750623703,3.4854397773742676,0.9133771657943726,0.08662283420562744
bert-base-multilingual-cased,en,13,MT_vs_TM,0.4328365623950958,2.1515541076660156,0.9063695073127747,0.09363049268722534
bert-base-multilingual-cased,en,14,NQ_vs_QN,0.6718894243240356,6.190532207489014,0.7749462723731995,0.22505372762680054
bert-base-multilingual-cased,en,14,NM_vs_MN,0.5600932240486145,2.4800164699554443,0.8504876494407654,0.14951235055923462
bert-base-multilingual-cased,en,14,NT_vs_TN,1.1545041799545288,4.910128116607666,0.3627130091190338,0.6372869908809662
bert-base-multilingual-cased,en,14,QM_vs_MQ,0.5861943364143372,4.820978164672852,0.8289763331413269,0.1710236668586731
bert-base-multilingual-cased,en,14,QT_vs_TQ,0.5161489844322205,4.23484992980957,0.8771241307258606,0.1228758692741394
bert-base-multilingual-cased,en,14,MT_vs_TM,0.5154053568840027,2.386526346206665,0.8748701810836792,0.1251298189163208
bert-base-multilingual-cased,en,15,NQ_vs_QN,0.6186469197273254,5.4340128898620605,0.8095047473907471,0.19049525260925293
bert-base-multilingual-cased,en,15,NM_vs_MN,0.41257232427597046,2.257688522338867,0.9154987931251526,0.08450120687484741
bert-base-multilingual-cased,en,15,NT_vs_TN,0.897255539894104,4.472714900970459,0.619718074798584,0.380281925201416
bert-base-multilingual-cased,en,15,QM_vs_MQ,0.5293791890144348,4.494398593902588,0.8610193729400635,0.13898062705993652
bert-base-multilingual-cased,en,15,QT_vs_TQ,0.49461236596107483,4.125949859619141,0.8855428695678711,0.1144571304321289
bert-base-multilingual-cased,en,15,MT_vs_TM,0.4250423312187195,2.524883270263672,0.9102379083633423,0.08976209163665771
bert-base-multilingual-cased,en,16,NQ_vs_QN,0.6489229202270508,5.873245716094971,0.7909929156303406,0.20900708436965942
bert-base-multilingual-cased,en,16,NM_vs_MN,0.4558905065059662,2.3387575149536133,0.8965609073638916,0.1034390926361084
bert-base-multilingual-cased,en,16,NT_vs_TN,1.0713372230529785,4.967720985412598,0.4544370472431183,0.5455629527568817
bert-base-multilingual-cased,en,16,QM_vs_MQ,0.517692506313324,4.463369846343994,0.8686258792877197,0.13137412071228027
bert-base-multilingual-cased,en,16,QT_vs_TQ,0.44545483589172363,3.8456950187683105,0.904131293296814,0.09586870670318604
bert-base-multilingual-cased,en,16,MT_vs_TM,0.5769367218017578,3.170466184616089,0.8342382907867432,0.16576170921325684
bert-base-multilingual-cased,en,17,NQ_vs_QN,0.6975171566009521,5.750573635101318,0.7600627541542053,0.23993724584579468
bert-base-multilingual-cased,en,17,NM_vs_MN,0.48482635617256165,2.34382963180542,0.8827416896820068,0.11725831031799316
bert-base-multilingual-cased,en,17,NT_vs_TN,1.1034687757492065,4.431878566741943,0.4073939919471741,0.5926060080528259
bert-base-multilingual-cased,en,17,QM_vs_MQ,0.5185225009918213,4.251461505889893,0.8677828311920166,0.1322171688079834
bert-base-multilingual-cased,en,17,QT_vs_TQ,0.44804438948631287,3.5048840045928955,0.9030424356460571,0.09695756435394287
bert-base-multilingual-cased,en,17,MT_vs_TM,0.48028498888015747,2.4745328426361084,0.8857063055038452,0.11429369449615479
bert-base-multilingual-cased,en,18,NQ_vs_QN,0.7146471738815308,5.935163974761963,0.744640052318573,0.255359947681427
bert-base-multilingual-cased,en,18,NM_vs_MN,0.36837103962898254,1.982897162437439,0.9325461387634277,0.06745386123657227
bert-base-multilingual-cased,en,18,NT_vs_TN,0.816094696521759,4.0180816650390625,0.6702554225921631,0.3297445774078369
bert-base-multilingual-cased,en,18,QM_vs_MQ,0.6010743975639343,4.857189178466797,0.8200284242630005,0.1799715757369995
bert-base-multilingual-cased,en,18,QT_vs_TQ,0.5349189639091492,4.1265764236450195,0.8708850145339966,0.12911498546600342
bert-base-multilingual-cased,en,18,MT_vs_TM,0.5271807312965393,2.8111257553100586,0.8631514310836792,0.1368485689163208
bert-base-multilingual-cased,en,19,NQ_vs_QN,0.6644209623336792,5.595274925231934,0.7798638939857483,0.2201361060142517
bert-base-multilingual-cased,en,19,NM_vs_MN,0.3952336609363556,2.564159393310547,0.922012209892273,0.07798779010772705
bert-base-multilingual-cased,en,19,NT_vs_TN,0.8417026400566101,4.921377658843994,0.6509618163108826,0.34903818368911743
bert-base-multilingual-cased,en,19,QM_vs_MQ,0.6383340358734131,5.240169048309326,0.7969419956207275,0.20305800437927246
bert-base-multilingual-cased,en,19,QT_vs_TQ,0.5402916669845581,4.428813934326172,0.8617603182792664,0.13823968172073364
bert-base-multilingual-cased,en,19,MT_vs_TM,0.4923189878463745,2.842139959335327,0.8819565773010254,0.11804342269897461
bert-base-multilingual-cased,en,20,NQ_vs_QN,0.7100494503974915,6.331056594848633,0.7484880089759827,0.25151199102401733
bert-base-multilingual-cased,en,20,NM_vs_MN,0.3542243242263794,2.231515407562256,0.9375142455101013,0.06248575448989868
bert-base-multilingual-cased,en,20,NT_vs_TN,0.794198751449585,4.482028961181641,0.6846330165863037,0.3153669834136963
bert-base-multilingual-cased,en,20,QM_vs_MQ,0.5806329250335693,4.92229700088501,0.8324046730995178,0.16759532690048218
bert-base-multilingual-cased,en,20,QT_vs_TQ,0.4651513695716858,3.82503080368042,0.9016560912132263,0.09834390878677368
bert-base-multilingual-cased,en,20,MT_vs_TM,0.42954298853874207,2.404832124710083,0.9081540107727051,0.09184598922729492
bert-base-multilingual-cased,en,21,NQ_vs_QN,0.6417778730392456,5.43890380859375,0.7948996424674988,0.20510035753250122
bert-base-multilingual-cased,en,21,NM_vs_MN,0.5327722430229187,2.488111972808838,0.8588201999664307,0.14117980003356934
bert-base-multilingual-cased,en,21,NT_vs_TN,1.161417841911316,4.965692043304443,0.36682555079460144,0.6331744492053986
bert-base-multilingual-cased,en,21,QM_vs_MQ,0.5534754991531372,4.46506404876709,0.8487029671669006,0.15129703283309937
bert-base-multilingual-cased,en,21,QT_vs_TQ,0.5067027807235718,4.029147624969482,0.8815178275108337,0.11848217248916626
bert-base-multilingual-cased,en,21,MT_vs_TM,0.45417746901512146,2.367966413497925,0.8982234001159668,0.1017765998840332
bert-base-multilingual-cased,en,22,NQ_vs_QN,0.6772143840789795,5.904155254364014,0.7737933397293091,0.22620666027069092
bert-base-multilingual-cased,en,22,NM_vs_MN,0.42164984345436096,2.0727920532226562,0.913841962814331,0.08615803718566895
bert-base-multilingual-cased,en,22,NT_vs_TN,1.119842290878296,4.725870609283447,0.38859665393829346,0.6114033460617065
bert-base-multilingual-cased,en,22,QM_vs_MQ,0.5333818197250366,4.527041435241699,0.8603451251983643,0.13965487480163574
bert-base-multilingual-cased,en,22,QT_vs_TQ,0.43202632665634155,3.6080617904663086,0.9076709151268005,0.09232908487319946
bert-base-multilingual-cased,en,22,MT_vs_TM,0.40069684386253357,2.1133642196655273,0.9207170605659485,0.07928293943405151
bert-base-multilingual-cased,en,23,NQ_vs_QN,0.6483446359634399,5.930606842041016,0.7906249165534973,0.20937508344650269
bert-base-multilingual-cased,en,23,NM_vs_MN,0.5212164521217346,2.6104989051818848,0.8682052493095398,0.1317947506904602
bert-base-multilingual-cased,en,23,NT_vs_TN,1.0583122968673706,4.488815784454346,0.4589211344718933,0.5410788655281067
bert-base-multilingual-cased,en,23,QM_vs_MQ,0.5647547245025635,4.724369049072266,0.8414357900619507,0.15856420993804932
bert-base-multilingual-cased,en,23,QT_vs_TQ,0.4925456643104553,4.109048366546631,0.8869074583053589,0.11309254169464111
bert-base-multilingual-cased,en,23,MT_vs_TM,0.5689826607704163,2.5886952877044678,0.8407660722732544,0.1592339277267456
bert-base-multilingual-cased,en,24,NQ_vs_QN,0.6588031649589539,5.844719409942627,0.7838261127471924,0.21617388725280762
bert-base-multilingual-cased,en,24,NM_vs_MN,0.5009904503822327,2.556151866912842,0.8779972195625305,0.12200278043746948
bert-base-multilingual-cased,en,24,NT_vs_TN,1.0836758613586426,4.6533708572387695,0.4445733428001404,0.5554266571998596
bert-base-multilingual-cased,en,24,QM_vs_MQ,0.5575283169746399,4.84227991104126,0.846117377281189,0.15388262271881104
bert-base-multilingual-cased,en,24,QT_vs_TQ,0.5283065438270569,4.262354850769043,0.873090922832489,0.126909077167511
bert-base-multilingual-cased,en,24,MT_vs_TM,0.5163695812225342,2.752776861190796,0.8748797178268433,0.12512028217315674
bert-base-multilingual-cased,en,25,NQ_vs_QN,0.6659575700759888,5.860119819641113,0.7812572121620178,0.21874278783798218
bert-base-multilingual-cased,en,25,NM_vs_MN,0.5644128322601318,2.5796217918395996,0.8411062955856323,0.15889370441436768
bert-base-multilingual-cased,en,25,NT_vs_TN,1.1130621433258057,4.648641109466553,0.42350366711616516,0.5764963328838348
bert-base-multilingual-cased,en,25,QM_vs_MQ,0.5261433720588684,4.311002731323242,0.8645121455192566,0.1354878544807434
bert-base-multilingual-cased,en,25,QT_vs_TQ,0.44608259201049805,3.7006430625915527,0.9049537777900696,0.09504622220993042
bert-base-multilingual-cased,en,25,MT_vs_TM,0.49414291977882385,2.6426751613616943,0.8779626488685608,0.12203735113143921
bert-base-multilingual-cased,en,26,NQ_vs_QN,0.6523641347885132,5.6906914710998535,0.7914076447486877,0.20859235525131226
bert-base-multilingual-cased,en,26,NM_vs_MN,0.441129595041275,2.4707772731781006,0.9028246998786926,0.09717530012130737
bert-base-multilingual-cased,en,26,NT_vs_TN,0.8658955097198486,4.545299053192139,0.6455720663070679,0.35442793369293213
bert-base-multilingual-cased,en,26,QM_vs_MQ,0.5839126706123352,4.92434549331665,0.8301426768302917,0.16985732316970825
bert-base-multilingual-cased,en,26,QT_vs_TQ,0.522628128528595,4.1285624504089355,0.876087486743927,0.123912513256073
bert-base-multilingual-cased,en,26,MT_vs_TM,0.4402503967285156,2.568859815597534,0.905103325843811,0.09489667415618896
bert-base-multilingual-cased,en,27,NQ_vs_QN,0.7143354415893555,6.3634562492370605,0.7451605200767517,0.2548394799232483
bert-base-multilingual-cased,en,27,NM_vs_MN,0.32361432909965515,1.9097089767456055,0.948736310005188,0.05126368999481201
bert-base-multilingual-cased,en,27,NT_vs_TN,0.8160093426704407,4.65231990814209,0.6677514314651489,0.3322485685348511
bert-base-multilingual-cased,en,27,QM_vs_MQ,0.5744436979293823,4.951082706451416,0.8362407684326172,0.1637592315673828
bert-base-multilingual-cased,en,27,QT_vs_TQ,0.4762772023677826,3.8620851039886475,0.8954330682754517,0.10456693172454834
bert-base-multilingual-cased,en,27,MT_vs_TM,0.43121930956840515,2.2759900093078613,0.9086440205574036,0.09135597944259644
bert-base-multilingual-cased,en,28,NQ_vs_QN,0.6762962937355042,6.2330732345581055,0.7715252041816711,0.22847479581832886
bert-base-multilingual-cased,en,28,NM_vs_MN,0.5541167855262756,2.9445390701293945,0.8595870137214661,0.14041298627853394
bert-base-multilingual-cased,en,28,NT_vs_TN,1.1558127403259277,4.876071453094482,0.3562799096107483,0.6437200903892517
bert-base-multilingual-cased,en,28,QM_vs_MQ,0.5444084405899048,4.932272434234619,0.8521085977554321,0.14789140224456787
bert-base-multilingual-cased,en,28,QT_vs_TQ,0.4623279869556427,3.9342048168182373,0.897128701210022,0.10287129878997803
bert-base-multilingual-cased,en,28,MT_vs_TM,0.6463567018508911,3.3430466651916504,0.8282831907272339,0.1717168092727661
bert-base-multilingual-cased,en,29,NQ_vs_QN,0.6906160116195679,5.719479560852051,0.7669743895530701,0.23302561044692993
bert-base-multilingual-cased,en,29,NM_vs_MN,0.6200299859046936,3.03641414642334,0.8078933954238892,0.19210660457611084
bert-base-multilingual-cased,en,29,NT_vs_TN,1.1191366910934448,4.783651828765869,0.39599087834358215,0.6040091216564178
bert-base-multilingual-cased,en,29,QM_vs_MQ,0.5614190101623535,4.401028633117676,0.8507505059242249,0.14924949407577515
bert-base-multilingual-cased,en,29,QT_vs_TQ,0.47856220602989197,3.7881999015808105,0.8938288688659668,0.1061711311340332
bert-base-multilingual-cased,en,29,MT_vs_TM,0.5431368947029114,2.7469875812530518,0.8526195287704468,0.14738047122955322
bert-base-multilingual-cased,en,30,NQ_vs_QN,0.7008615732192993,5.794273853302002,0.7546942234039307,0.24530577659606934
bert-base-multilingual-cased,en,30,NM_vs_MN,0.45487189292907715,3.0873265266418457,0.8966662883758545,0.10333371162414551
bert-base-multilingual-cased,en,30,NT_vs_TN,0.7639851570129395,4.20026969909668,0.7082087993621826,0.2917912006378174
bert-base-multilingual-cased,en,30,QM_vs_MQ,0.6626245379447937,5.310129165649414,0.7809528112411499,0.2190471887588501
bert-base-multilingual-cased,en,30,QT_vs_TQ,0.5719354748725891,4.413935661315918,0.8460618257522583,0.1539381742477417
bert-base-multilingual-cased,en,30,MT_vs_TM,0.6343770623207092,3.501232862472534,0.7991271018981934,0.20087289810180664
bert-base-multilingual-cased,en,31,NQ_vs_QN,0.686734139919281,5.493753433227539,0.7642900347709656,0.23570996522903442
bert-base-multilingual-cased,en,31,NM_vs_MN,0.361034095287323,2.0065884590148926,0.9357141256332397,0.06428587436676025
bert-base-multilingual-cased,en,31,NT_vs_TN,0.8358726501464844,4.027810573577881,0.657312273979187,0.342687726020813
bert-base-multilingual-cased,en,31,QM_vs_MQ,0.6399227380752563,5.03594446182251,0.7953536510467529,0.20464634895324707
