model,language,template_id,pair,relative_commutator_norm,commutator_norm,cosine_ab_ba,noncommutativity
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,0,NQ_vs_QN,0.6526769399642944,1.1616830825805664,0.7986090183258057,0.20139098167419434
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,0,NM_vs_MN,0.14722609519958496,0.3985596001148224,0.9893276691436768,0.010672330856323242
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,0,NT_vs_TN,0.38050001859664917,1.088456392288208,0.9280703067779541,0.0719296932220459
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,0,QM_vs_MQ,0.47108572721481323,0.7602059841156006,0.8892366886138916,0.1107633113861084
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,0,QT_vs_TQ,0.645663321018219,1.140156626701355,0.7916014790534973,0.20839852094650269
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,0,MT_vs_TM,0.11657915264368057,0.16519597172737122,0.9933459758758545,0.006654024124145508
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,1,NQ_vs_QN,0.5123571753501892,1.1357994079589844,0.8783369064331055,0.12166309356689453
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,1,NM_vs_MN,0.11025075614452362,0.3536497950553894,0.9939447045326233,0.006055295467376709
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,1,NT_vs_TN,0.37793636322021484,1.2465074062347412,0.9302130341529846,0.06978696584701538
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,1,QM_vs_MQ,0.3445819020271301,0.6758150458335876,0.9420413374900818,0.05795866250991821
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,1,QT_vs_TQ,0.5714212656021118,1.1355981826782227,0.8379612565040588,0.16203874349594116
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,1,MT_vs_TM,0.2375345677137375,0.3049981892108917,0.9751462936401367,0.02485370635986328
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,2,NQ_vs_QN,0.4525863826274872,0.985550045967102,0.9109530448913574,0.08904695510864258
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,2,NM_vs_MN,0.10364247858524323,0.3494780659675598,0.9946341514587402,0.005365848541259766
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,2,NT_vs_TN,0.3782004117965698,1.2862125635147095,0.9323893785476685,0.06761062145233154
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,2,QM_vs_MQ,0.2884756624698639,0.5687090158462524,0.9584431648254395,0.04155683517456055
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,2,QT_vs_TQ,0.43529900908470154,0.8219258785247803,0.9058626890182495,0.09413731098175049
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,2,MT_vs_TM,0.2033737152814865,0.3207748234272003,0.9826640486717224,0.017335951328277588
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,3,NQ_vs_QN,0.5466552376747131,1.0975356101989746,0.859233021736145,0.14076697826385498
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,3,NM_vs_MN,0.06251933425664902,0.19133172929286957,0.9980567693710327,0.0019432306289672852
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,3,NT_vs_TN,0.39385709166526794,1.2787805795669556,0.9236906170845032,0.07630938291549683
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,3,QM_vs_MQ,0.43971702456474304,0.7850189208984375,0.9033375978469849,0.09666240215301514
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,3,QT_vs_TQ,0.5784340500831604,1.1217436790466309,0.8329271674156189,0.1670728325843811
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,3,MT_vs_TM,0.08697028458118439,0.14721284806728363,0.9966590404510498,0.0033409595489501953
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,4,NQ_vs_QN,0.5426434278488159,1.0551197528839111,0.87518310546875,0.12481689453125
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,4,NM_vs_MN,0.07748907804489136,0.23631823062896729,0.9970263838768005,0.002973616123199463
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,4,NT_vs_TN,0.46209344267845154,1.4958343505859375,0.8978893756866455,0.10211062431335449
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,4,QM_vs_MQ,0.38722240924835205,0.6323222517967224,0.9251589179039001,0.07484108209609985
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,4,QT_vs_TQ,0.49737611413002014,0.8357346057891846,0.8795548677444458,0.1204451322555542
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,4,MT_vs_TM,0.12707895040512085,0.16366809606552124,0.9935859441757202,0.006414055824279785
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,5,NQ_vs_QN,0.5724034309387207,1.2226871252059937,0.844328761100769,0.15567123889923096
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,5,NM_vs_MN,0.16020114719867706,0.4988742172718048,0.9872233867645264,0.012776613235473633
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,5,NT_vs_TN,0.37269967794418335,1.2233504056930542,0.9306977391242981,0.0693022608757019
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,5,QM_vs_MQ,0.406281977891922,0.7918739318847656,0.9174967408180237,0.08250325918197632
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,5,QT_vs_TQ,0.6515089273452759,1.3187721967697144,0.787818431854248,0.21218156814575195
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,5,MT_vs_TM,0.11155173927545547,0.1719839870929718,0.9939038753509521,0.0060961246490478516
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,6,NQ_vs_QN,0.5129089951515198,1.0589776039123535,0.8848504424095154,0.11514955759048462
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,6,NM_vs_MN,0.04583829268813133,0.140104740858078,0.9989550113677979,0.0010449886322021484
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,6,NT_vs_TN,0.3253327012062073,1.0210001468658447,0.9470797181129456,0.05292028188705444
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,6,QM_vs_MQ,0.3747086226940155,0.6785994172096252,0.9298030138015747,0.07019698619842529
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,6,QT_vs_TQ,0.5560188889503479,1.060335397720337,0.8454244136810303,0.15457558631896973
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,6,MT_vs_TM,0.10667920857667923,0.1335570365190506,0.9943135380744934,0.005686461925506592
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,7,NQ_vs_QN,0.5013335943222046,1.1804511547088623,0.8852143287658691,0.11478567123413086
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,7,NM_vs_MN,0.059180308133363724,0.20177185535430908,0.9982672929763794,0.0017327070236206055
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,7,NT_vs_TN,0.3999517858028412,1.3563127517700195,0.9204720258712769,0.07952797412872314
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,7,QM_vs_MQ,0.3946698009967804,0.7815852165222168,0.9245704412460327,0.07542955875396729
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,7,QT_vs_TQ,0.5740907788276672,1.219823956489563,0.8357685208320618,0.16423147916793823
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,7,MT_vs_TM,0.21954870223999023,0.23576204478740692,0.9770804643630981,0.022919535636901855
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,8,NQ_vs_QN,0.4711254835128784,1.044973611831665,0.9068127274513245,0.09318727254867554
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,8,NM_vs_MN,0.0418630987405777,0.13372328877449036,0.9991241693496704,0.0008758306503295898
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,8,NT_vs_TN,0.30881452560424805,1.0161349773406982,0.9523192644119263,0.04768073558807373
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,8,QM_vs_MQ,0.3495996594429016,0.6659196019172668,0.9389118552207947,0.06108814477920532
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,8,QT_vs_TQ,0.5194316506385803,1.0474562644958496,0.8651918172836304,0.13480818271636963
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,8,MT_vs_TM,0.10191367566585541,0.1283814013004303,0.9948078393936157,0.005192160606384277
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,9,NQ_vs_QN,0.5010843873023987,1.0665419101715088,0.8835443258285522,0.11645567417144775
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,9,NM_vs_MN,0.062102675437927246,0.20066680014133453,0.9980855584144592,0.0019144415855407715
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,9,NT_vs_TN,0.4625096619129181,1.4973961114883423,0.8948793411254883,0.10512065887451172
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,9,QM_vs_MQ,0.38092589378356934,0.6831043362617493,0.9316644668579102,0.06833553314208984
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,9,QT_vs_TQ,0.5536186099052429,1.066050410270691,0.8473029136657715,0.15269708633422852
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,9,MT_vs_TM,0.21522194147109985,0.2889045178890228,0.9829992055892944,0.017000794410705566
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,10,NQ_vs_QN,0.5085383653640747,1.2308599948883057,0.8800301551818848,0.11996984481811523
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,10,NM_vs_MN,0.04822901636362076,0.16218282282352448,0.998913049697876,0.0010869503021240234
