model,language,template_id,pair,relative_commutator_norm,commutator_norm,cosine_ab_ba,noncommutativity
bert-base-multilingual-cased,en,0,NQ_vs_QN,0.6723000407218933,5.306950569152832,0.7746846675872803,0.22531533241271973
bert-base-multilingual-cased,en,0,NM_vs_MN,0.4369315505027771,2.5953752994537354,0.9046192169189453,0.09538078308105469
bert-base-multilingual-cased,en,0,NT_vs_TN,0.7669539451599121,3.8679332733154297,0.7059006094932556,0.2940993905067444
bert-base-multilingual-cased,en,0,QM_vs_MQ,0.6127763986587524,4.792316436767578,0.8131764531135559,0.1868235468864441
bert-base-multilingual-cased,en,0,QT_vs_TQ,0.5653138756752014,4.22420072555542,0.8526901602745056,0.14730983972549438
bert-base-multilingual-cased,en,0,MT_vs_TM,0.7332272529602051,3.480299472808838,0.7311985492706299,0.2688014507293701
bert-base-multilingual-cased,en,1,NQ_vs_QN,0.6066067814826965,5.5829057693481445,0.817744255065918,0.18225574493408203
bert-base-multilingual-cased,en,1,NM_vs_MN,0.4293093979358673,2.3531084060668945,0.9078484773635864,0.09215152263641357
bert-base-multilingual-cased,en,1,NT_vs_TN,0.919345498085022,4.450353145599365,0.6054939031600952,0.3945060968399048
bert-base-multilingual-cased,en,1,QM_vs_MQ,0.5373944044113159,4.822336196899414,0.8585695028305054,0.14143049716949463
bert-base-multilingual-cased,en,1,QT_vs_TQ,0.4790838956832886,4.224506378173828,0.8928695917129517,0.10713040828704834
bert-base-multilingual-cased,en,1,MT_vs_TM,0.360923707485199,2.212237596511841,0.935265302658081,0.06473469734191895
bert-base-multilingual-cased,en,2,NQ_vs_QN,0.6725707054138184,5.763466835021973,0.7744369506835938,0.22556304931640625
bert-base-multilingual-cased,en,2,NM_vs_MN,0.3819608688354492,2.0610320568084717,0.9271864891052246,0.07281351089477539
bert-base-multilingual-cased,en,2,NT_vs_TN,0.975257396697998,4.77486515045166,0.5287913084030151,0.47120869159698486
bert-base-multilingual-cased,en,2,QM_vs_MQ,0.5622429251670837,4.671558380126953,0.8443477153778076,0.15565228462219238
