model,kind,label,language_a,language_b,centroid_cosine
BAAI/bge-m3,pair_commutator,MT_vs_TM,ar,de,0.0010736063122749329
BAAI/bge-m3,pair_commutator,MT_vs_TM,ar,en,-0.008118923753499985
BAAI/bge-m3,pair_commutator,MT_vs_TM,ar,es,0.044096630066633224
BAAI/bge-m3,pair_commutator,MT_vs_TM,ar,fr,0.01164933666586876
BAAI/bge-m3,pair_commutator,MT_vs_TM,ar,ru,0.02231547050178051
BAAI/bge-m3,pair_commutator,MT_vs_TM,ar,zh,0.0
BAAI/bge-m3,pair_commutator,MT_vs_TM,de,en,0.5107542276382446
BAAI/bge-m3,pair_commutator,MT_vs_TM,de,es,0.4668551981449127
BAAI/bge-m3,pair_commutator,MT_vs_TM,de,fr,0.37932637333869934
BAAI/bge-m3,pair_commutator,MT_vs_TM,de,ru,0.3045685589313507
BAAI/bge-m3,pair_commutator,MT_vs_TM,de,zh,0.0
BAAI/bge-m3,pair_commutator,MT_vs_TM,en,es,0.5349630117416382
BAAI/bge-m3,pair_commutator,MT_vs_TM,en,fr,0.32812705636024475
BAAI/bge-m3,pair_commutator,MT_vs_TM,en,ru,0.23529323935508728
BAAI/bge-m3,pair_commutator,MT_vs_TM,en,zh,0.0
BAAI/bge-m3,pair_commutator,MT_vs_TM,es,fr,0.497894287109375
BAAI/bge-m3,pair_commutator,MT_vs_TM,es,ru,0.46712231636047363
BAAI/bge-m3,pair_commutator,MT_vs_TM,es,zh,0.0
BAAI/bge-m3,pair_commutator,MT_vs_TM,fr,ru,0.35715997219085693
BAAI/bge-m3,pair_commutator,MT_vs_TM,fr,zh,0.0
BAAI/bge-m3,pair_commutator,MT_vs_TM,ru,zh,0.0
BAAI/bge-m3,pair_commutator,NM_vs_MN,ar,de,-0.012269683182239532
BAAI/bge-m3,pair_commutator,NM_vs_MN,ar,en,0.01815526932477951
BAAI/bge-m3,pair_commutator,NM_vs_MN,ar,es,-0.03872609883546829
BAAI/bge-m3,pair_commutator,NM_vs_MN,ar,fr,-0.10812407732009888
BAAI/bge-m3,pair_commutator,NM_vs_MN,ar,ru,0.07075106352567673
BAAI/bge-m3,pair_commutator,NM_vs_MN,ar,zh,0.0
BAAI/bge-m3,pair_commutator,NM_vs_MN,de,en,0.22764045000076294
BAAI/bge-m3,pair_commutator,NM_vs_MN,de,es,0.48571619391441345
BAAI/bge-m3,pair_commutator,NM_vs_MN,de,fr,0.48309916257858276
BAAI/bge-m3,pair_commutator,NM_vs_MN,de,ru,0.1321258544921875
BAAI/bge-m3,pair_commutator,NM_vs_MN,de,zh,0.0
BAAI/bge-m3,pair_commutator,NM_vs_MN,en,es,0.4456670880317688
BAAI/bge-m3,pair_commutator,NM_vs_MN,en,fr,0.147770494222641
BAAI/bge-m3,pair_commutator,NM_vs_MN,en,ru,0.03742366284132004
BAAI/bge-m3,pair_commutator,NM_vs_MN,en,zh,0.0
BAAI/bge-m3,pair_commutator,NM_vs_MN,es,fr,0.5859438180923462
BAAI/bge-m3,pair_commutator,NM_vs_MN,es,ru,0.155894473195076
BAAI/bge-m3,pair_commutator,NM_vs_MN,es,zh,0.0
BAAI/bge-m3,pair_commutator,NM_vs_MN,fr,ru,0.019585106521844864
BAAI/bge-m3,pair_commutator,NM_vs_MN,fr,zh,0.0
BAAI/bge-m3,pair_commutator,NM_vs_MN,ru,zh,0.0
BAAI/bge-m3,pair_commutator,NQ_vs_QN,ar,de,-0.00037342309951782227
BAAI/bge-m3,pair_commutator,NQ_vs_QN,ar,en,-0.0017552748322486877
BAAI/bge-m3,pair_commutator,NQ_vs_QN,ar,es,0.028205661103129387
BAAI/bge-m3,pair_commutator,NQ_vs_QN,ar,fr,0.027203433215618134
BAAI/bge-m3,pair_commutator,NQ_vs_QN,ar,ru,-0.04540492221713066
BAAI/bge-m3,pair_commutator,NQ_vs_QN,ar,zh,0.027783527970314026
BAAI/bge-m3,pair_commutator,NQ_vs_QN,de,en,0.7907649874687195
BAAI/bge-m3,pair_commutator,NQ_vs_QN,de,es,0.853620171546936
BAAI/bge-m3,pair_commutator,NQ_vs_QN,de,fr,0.867840051651001
BAAI/bge-m3,pair_commutator,NQ_vs_QN,de,ru,0.3155333995819092
BAAI/bge-m3,pair_commutator,NQ_vs_QN,de,zh,0.8126941323280334
BAAI/bge-m3,pair_commutator,NQ_vs_QN,en,es,0.8873655796051025
BAAI/bge-m3,pair_commutator,NQ_vs_QN,en,fr,0.8797814846038818
BAAI/bge-m3,pair_commutator,NQ_vs_QN,en,ru,0.2799377739429474
BAAI/bge-m3,pair_commutator,NQ_vs_QN,en,zh,0.8944446444511414
BAAI/bge-m3,pair_commutator,NQ_vs_QN,es,fr,0.9320844411849976
BAAI/bge-m3,pair_commutator,NQ_vs_QN,es,ru,0.24403975903987885
BAAI/bge-m3,pair_commutator,NQ_vs_QN,es,zh,0.8795297145843506
BAAI/bge-m3,pair_commutator,NQ_vs_QN,fr,ru,0.21913009881973267
BAAI/bge-m3,pair_commutator,NQ_vs_QN,fr,zh,0.8364548087120056
BAAI/bge-m3,pair_commutator,NQ_vs_QN,ru,zh,0.33251744508743286
BAAI/bge-m3,pair_commutator,NT_vs_TN,ar,de,-0.0534646175801754
BAAI/bge-m3,pair_commutator,NT_vs_TN,ar,en,-0.16293612122535706
BAAI/bge-m3,pair_commutator,NT_vs_TN,ar,es,-0.05615793541073799
BAAI/bge-m3,pair_commutator,NT_vs_TN,ar,fr,-0.07998122274875641
BAAI/bge-m3,pair_commutator,NT_vs_TN,ar,ru,0.0917457640171051
BAAI/bge-m3,pair_commutator,NT_vs_TN,ar,zh,-0.042783670127391815
BAAI/bge-m3,pair_commutator,NT_vs_TN,de,en,0.18271978199481964
BAAI/bge-m3,pair_commutator,NT_vs_TN,de,es,0.6623166799545288
BAAI/bge-m3,pair_commutator,NT_vs_TN,de,fr,0.6164388656616211
BAAI/bge-m3,pair_commutator,NT_vs_TN,de,ru,0.15736347436904907
BAAI/bge-m3,pair_commutator,NT_vs_TN,de,zh,0.4343138337135315
BAAI/bge-m3,pair_commutator,NT_vs_TN,en,es,0.39477914571762085
BAAI/bge-m3,pair_commutator,NT_vs_TN,en,fr,0.48769986629486084
BAAI/bge-m3,pair_commutator,NT_vs_TN,en,ru,-0.029567299410700798
BAAI/bge-m3,pair_commutator,NT_vs_TN,en,zh,0.3169224262237549
BAAI/bge-m3,pair_commutator,NT_vs_TN,es,fr,0.9042226076126099
BAAI/bge-m3,pair_commutator,NT_vs_TN,es,ru,0.18751125037670135
BAAI/bge-m3,pair_commutator,NT_vs_TN,es,zh,0.19493518769741058
BAAI/bge-m3,pair_commutator,NT_vs_TN,fr,ru,0.021167613565921783
BAAI/bge-m3,pair_commutator,NT_vs_TN,fr,zh,0.2466941475868225
BAAI/bge-m3,pair_commutator,NT_vs_TN,ru,zh,-0.020122982561588287
BAAI/bge-m3,pair_commutator,QM_vs_MQ,ar,de,0.33624503016471863
BAAI/bge-m3,pair_commutator,QM_vs_MQ,ar,en,0.3147723972797394
BAAI/bge-m3,pair_commutator,QM_vs_MQ,ar,es,0.3078657388687134
BAAI/bge-m3,pair_commutator,QM_vs_MQ,ar,fr,0.31698718667030334
BAAI/bge-m3,pair_commutator,QM_vs_MQ,ar,ru,0.22209270298480988
BAAI/bge-m3,pair_commutator,QM_vs_MQ,ar,zh,0.266428679227829
BAAI/bge-m3,pair_commutator,QM_vs_MQ,de,en,0.8555476665496826
BAAI/bge-m3,pair_commutator,QM_vs_MQ,de,es,0.8040413856506348
BAAI/bge-m3,pair_commutator,QM_vs_MQ,de,fr,0.7818065881729126
BAAI/bge-m3,pair_commutator,QM_vs_MQ,de,ru,0.7755929231643677
BAAI/bge-m3,pair_commutator,QM_vs_MQ,de,zh,0.7568290829658508
BAAI/bge-m3,pair_commutator,QM_vs_MQ,en,es,0.9019279479980469
BAAI/bge-m3,pair_commutator,QM_vs_MQ,en,fr,0.8688212037086487
BAAI/bge-m3,pair_commutator,QM_vs_MQ,en,ru,0.6652981042861938
BAAI/bge-m3,pair_commutator,QM_vs_MQ,en,zh,0.7320871949195862
BAAI/bge-m3,pair_commutator,QM_vs_MQ,es,fr,0.8775936365127563
BAAI/bge-m3,pair_commutator,QM_vs_MQ,es,ru,0.6569156646728516
BAAI/bge-m3,pair_commutator,QM_vs_MQ,es,zh,0.6327296495437622
BAAI/bge-m3,pair_commutator,QM_vs_MQ,fr,ru,0.6024273633956909
BAAI/bge-m3,pair_commutator,QM_vs_MQ,fr,zh,0.7016968131065369
BAAI/bge-m3,pair_commutator,QM_vs_MQ,ru,zh,0.7641516923904419
BAAI/bge-m3,pair_commutator,QT_vs_TQ,ar,de,0.05659430846571922
BAAI/bge-m3,pair_commutator,QT_vs_TQ,ar,en,0.06694631278514862
BAAI/bge-m3,pair_commutator,QT_vs_TQ,ar,es,0.04689021781086922
BAAI/bge-m3,pair_commutator,QT_vs_TQ,ar,fr,0.08336270600557327
BAAI/bge-m3,pair_commutator,QT_vs_TQ,ar,ru,0.0515533983707428
BAAI/bge-m3,pair_commutator,QT_vs_TQ,ar,zh,0.03386919945478439
BAAI/bge-m3,pair_commutator,QT_vs_TQ,de,en,0.9208188652992249
BAAI/bge-m3,pair_commutator,QT_vs_TQ,de,es,0.6385430097579956
BAAI/bge-m3,pair_commutator,QT_vs_TQ,de,fr,0.8657989501953125
BAAI/bge-m3,pair_commutator,QT_vs_TQ,de,ru,0.8181254863739014
BAAI/bge-m3,pair_commutator,QT_vs_TQ,de,zh,0.7419306039810181
BAAI/bge-m3,pair_commutator,QT_vs_TQ,en,es,0.7603409290313721
BAAI/bge-m3,pair_commutator,QT_vs_TQ,en,fr,0.8732139468193054
BAAI/bge-m3,pair_commutator,QT_vs_TQ,en,ru,0.8904597759246826
BAAI/bge-m3,pair_commutator,QT_vs_TQ,en,zh,0.75693678855896
BAAI/bge-m3,pair_commutator,QT_vs_TQ,es,fr,0.7697786688804626
BAAI/bge-m3,pair_commutator,QT_vs_TQ,es,ru,0.7598580121994019
BAAI/bge-m3,pair_commutator,QT_vs_TQ,es,zh,0.5787878036499023
BAAI/bge-m3,pair_commutator,QT_vs_TQ,fr,ru,0.8024577498435974
BAAI/bge-m3,pair_commutator,QT_vs_TQ,fr,zh,0.7113246917724609
BAAI/bge-m3,pair_commutator,QT_vs_TQ,ru,zh,0.5931779146194458
BAAI/bge-m3,triple_signed,NMT,ar,de,-0.0730162113904953
BAAI/bge-m3,triple_signed,NMT,ar,en,-0.13680613040924072
BAAI/bge-m3,triple_signed,NMT,ar,es,-0.051399849355220795
BAAI/bge-m3,triple_signed,NMT,ar,fr,-0.07555440068244934
BAAI/bge-m3,triple_signed,NMT,ar,ru,0.07776770740747452
BAAI/bge-m3,triple_signed,NMT,ar,zh,-0.05466509610414505
BAAI/bge-m3,triple_signed,NMT,de,en,0.2324540615081787
BAAI/bge-m3,triple_signed,NMT,de,es,0.6258115768432617
BAAI/bge-m3,triple_signed,NMT,de,fr,0.614922046661377
BAAI/bge-m3,triple_signed,NMT,de,ru,0.1158222109079361
BAAI/bge-m3,triple_signed,NMT,de,zh,0.4357120990753174
BAAI/bge-m3,triple_signed,NMT,en,es,0.46182769536972046
BAAI/bge-m3,triple_signed,NMT,en,fr,0.5385847091674805
BAAI/bge-m3,triple_signed,NMT,en,ru,-0.07276934385299683
BAAI/bge-m3,triple_signed,NMT,en,zh,0.360175222158432
BAAI/bge-m3,triple_signed,NMT,es,fr,0.8939083814620972
BAAI/bge-m3,triple_signed,NMT,es,ru,0.15221109986305237
BAAI/bge-m3,triple_signed,NMT,es,zh,0.2192789614200592
BAAI/bge-m3,triple_signed,NMT,fr,ru,-0.030383963137865067
BAAI/bge-m3,triple_signed,NMT,fr,zh,0.3037347197532654
BAAI/bge-m3,triple_signed,NMT,ru,zh,-0.07597602903842926
BAAI/bge-m3,triple_signed,NQM,ar,de,-0.13213537633419037
