model,language,triple,residualization,mean_ratio_to_exact_null,frac_below_null,mean_subspace_rank,n
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NMT,raw,0.6984514362206485,1.0,0.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NMT,remove_endpoint_position,0.6982145047541493,1.0,6.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NMT,remove_sign,0.6976733481037861,1.0,1.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NMT,remove_triple_label,0.6987242528955044,1.0,4.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NMT,remove_triple_plus_position_plus_sign,0.6978532438226072,1.0,11.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NQM,raw,0.4025205965769369,1.0,0.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NQM,remove_endpoint_position,0.40404063645143024,1.0,6.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NQM,remove_sign,0.40449115403811686,1.0,1.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NQM,remove_triple_label,0.4048997204696429,1.0,4.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NQM,remove_triple_plus_position_plus_sign,0.40512725663794685,1.0,11.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NQT,raw,0.49114698458010975,1.0,0.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NQT,remove_endpoint_position,0.4888731299765467,1.0,6.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NQT,remove_sign,0.4917602926452531,1.0,1.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NQT,remove_triple_label,0.4937183612514546,1.0,4.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NQT,remove_triple_plus_position_plus_sign,0.48970092596969056,1.0,11.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,QMT,raw,0.524102447853063,1.0,0.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,QMT,remove_endpoint_position,0.5208711382691696,1.0,6.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,QMT,remove_sign,0.5236129501544905,1.0,1.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,QMT,remove_triple_label,0.527298431214888,1.0,4.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,QMT,remove_triple_plus_position_plus_sign,0.5229275501907361,1.0,11.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NMT,raw,0.8102291543412443,1.0,0.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NMT,remove_endpoint_position,0.8076099936529353,1.0,6.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NMT,remove_sign,0.8093230706224079,1.0,1.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NMT,remove_triple_label,0.810440076432128,1.0,4.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NMT,remove_triple_plus_position_plus_sign,0.8076584915188775,1.0,11.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NQM,raw,0.6978574258940844,1.0,0.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NQM,remove_endpoint_position,0.6947195442856909,1.0,6.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NQM,remove_sign,0.6857711887547864,1.0,1.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NQM,remove_triple_label,0.691043298208896,1.0,4.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NQM,remove_triple_plus_position_plus_sign,0.6936385143407798,1.0,11.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NQT,raw,0.7921613933160384,1.0,0.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NQT,remove_endpoint_position,0.7805230549554558,1.0,6.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NQT,remove_sign,0.7869811562380439,1.0,1.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NQT,remove_triple_label,0.7885577085762643,1.0,4.0,96
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NQT,remove_triple_plus_position_plus_sign,0.7756935393223294,1.0,11.0,96
